timestamp,rtt,rtt_var,cwnd,ssthresh,bytes_sent,pacing_rate,retrans
16.0235,21.402,6.475,13,N/A,165,15541176,N/A
16.2486,21.402,6.475,13,N/A,165,15541176,N/A
16.4734,21.402,6.475,13,N/A,165,15541176,N/A
16.7001,21.402,6.475,13,N/A,165,15541176,N/A
16.9252,21.402,6.475,13,N/A,165,15541176,N/A
17.1507,21.402,6.475,13,N/A,165,15541176,N/A
17.3759,21.402,6.475,13,N/A,165,15541176,N/A
17.6015,21.402,6.475,13,N/A,165,15541176,N/A
17.8285,21.402,6.475,13,N/A,165,15541176,N/A
18.0534,21.402,6.475,13,N/A,165,15541176,N/A
18.2787,21.402,6.475,13,N/A,165,15541176,N/A
18.5035,21.402,6.475,13,N/A,165,15541176,N/A
18.729,21.402,6.475,13,N/A,165,15541176,N/A
18.9542,21.402,6.475,13,N/A,165,15541176,N/A
19.1795,21.402,6.475,13,N/A,165,15541176,N/A
19.4045,21.402,6.475,13,N/A,165,15541176,N/A
19.6296,21.402,6.475,13,N/A,165,15541176,N/A
19.8552,21.402,6.475,13,N/A,165,15541176,N/A
20.0804,21.402,6.475,13,N/A,165,15541176,N/A
20.3068,21.402,6.475,13,N/A,165,15541176,N/A
20.5333,21.402,6.475,13,N/A,165,15541176,N/A
20.7591,21.402,6.475,13,N/A,165,15541176,N/A
20.9845,21.402,6.475,13,N/A,165,15541176,N/A
21.2094,21.402,6.475,13,N/A,165,15541176,N/A
21.4353,21.402,6.475,13,N/A,165,15541176,N/A
21.6615,21.402,6.475,13,N/A,165,15541176,N/A
21.8862,21.402,6.475,13,N/A,165,15541176,N/A
22.1115,21.402,6.475,13,N/A,165,15541176,N/A
22.3369,21.402,6.475,13,N/A,165,15541176,N/A
22.5622,21.402,6.475,13,N/A,165,15541176,N/A
22.7887,21.402,6.475,13,N/A,165,15541176,N/A
23.0154,21.402,6.475,13,N/A,165,15541176,N/A
23.2404,21.402,6.475,13,N/A,165,15541176,N/A
23.4653,21.402,6.475,13,N/A,165,15541176,N/A
23.6904,21.402,6.475,13,N/A,165,15541176,N/A
23.9156,21.402,6.475,13,N/A,165,15541176,N/A
24.1422,21.402,6.475,13,N/A,165,15541176,N/A
24.3673,21.402,6.475,13,N/A,165,15541176,N/A
24.5925,21.402,6.475,13,N/A,165,15541176,N/A
24.8177,21.402,6.475,13,N/A,165,15541176,N/A
25.0432,21.402,6.475,13,N/A,165,15541176,N/A
25.2698,21.402,6.475,13,N/A,165,15541176,N/A
25.496,21.402,6.475,13,N/A,165,15541176,N/A
25.7208,21.402,6.475,13,N/A,165,15541176,N/A
25.9459,21.402,6.475,13,N/A,165,15541176,N/A
26.171,21.402,6.475,13,N/A,165,15541176,N/A
26.3965,21.402,6.475,13,N/A,165,15541176,N/A
26.6224,21.402,6.475,13,N/A,165,15541176,N/A
26.8472,21.402,6.475,13,N/A,165,15541176,N/A
27.0726,21.402,6.475,13,N/A,165,15541176,N/A
27.298,21.402,6.475,13,N/A,165,15541176,N/A
27.5234,21.402,6.475,13,N/A,165,15541176,N/A
27.7504,21.402,6.475,13,N/A,165,15541176,N/A
27.9766,21.402,6.475,13,N/A,165,15541176,N/A
28.2021,21.402,6.475,13,N/A,165,15541176,N/A
28.4274,21.402,6.475,13,N/A,165,15541176,N/A
28.6518,21.402,6.475,13,N/A,165,15541176,N/A
28.877,21.402,6.475,13,N/A,165,15541176,N/A
29.1032,21.402,6.475,13,N/A,165,15541176,N/A
29.3283,21.402,6.475,13,N/A,165,15541176,N/A
29.5541,21.402,6.475,13,N/A,165,15541176,N/A
29.7792,21.402,6.475,13,N/A,165,15541176,N/A
30.0046,21.402,6.475,13,N/A,166,15541176,N/A
